coin,symbol,current_price,1h,24h,7d,30d,24h_volume,circulating_supply,total_supply,market_cap,is_outlier
ArbDoge AI,AIDOGE,0.11,0.001,-0.015,-0.065,-0.16399999999999998,2964903.0,1.83247762510786e+17,327000000,22026084.0,False
Firo,FIRO,1.68,0.001,-0.043,-0.087,0.086,778380.0,13052538.0,21400000,21966127.0,True
XPR Network,XPR,0.11,0.003,-0.023,0.040999999999999995,0.496,1519004.0,23941442887.0,28400000000,21946047.0,False
Pepe 2.0,PEPE2.0,0.11,-0.017,-0.16,-0.004,2.8560000000000003,16341967.0,420690000000000.0,327000000,21774872.0,False
Shiba Saga,SHIA,0.08,-0.004,0.085,-0.107,0.37799999999999995,509258.0,280080209.0,2000000000,21723434.0,False
cUNI,CUNI,0.11,-0.015,0.107,0.049,0.303,767095.0,190908265.0,191000000,21670281.0,False
Cosplay Token,COT,0.03,0.001,0.013000000000000001,0.034,0.11199999999999999,178782.0,840635026.0,1000000000,21619649.0,False
Harvest Finance,FARM,32.26,-0.001,-0.036000000000000004,0.027000000000000003,0.35,1795028.0,669978.0,327000000,21613574.0,True
KardiaChain,KAI,0.11,-0.003,-0.11,-0.079,-0.08199999999999999,156778.0,4775000000.0,5000000000,21499178.0,False
Bytom,BTM,0.01,0.025,-0.092,-0.23,-0.607,768509.0,1800654319.0,2100000000,21496927.0,False
Enzyme,MLN,14.78,0.003,-0.049,-0.092,-0.022000000000000002,3467273.0,1453964.0,2370000,21487096.0,True
Kishu Inu,KISHU,0.11,-0.009000000000000001,-0.027999999999999997,-0.075,-0.196,794946.0,9.68349296022846e+16,327000000,21377573.0,False
NULS,NULS,0.2,0.001,-0.026000000000000002,-0.053,0.11800000000000001,1693214.0,104791516.0,126000000,21346059.0,False
AdEx,ADX,0.15,0.003,-0.043,-0.064,0.085,2882485.0,142557534.0,150000000,21318072.0,False
MAI,MIMATIC,0.77,0.0,0.001,0.011000000000000001,0.034,145815.0,27563987.0,304000000,21302245.0,True
Dejitaru Tsuka,TSUKA,0.02,-0.011000000000000001,-0.027999999999999997,0.14400000000000002,0.324,372785.0,1000000000.0,1000000000,21289576.0,False
Petals,PTS,0.11,-0.001,-0.017,-0.001,-0.026000000000000002,25213.0,14124978750.0,100000000000,21255096.0,False
Radiant,RXD,0.11,0.042,0.11199999999999999,0.40299999999999997,0.851,151665.0,8368667953.0,21000000000,21219630.0,False
Gamium,GMM,0.11,-0.008,-0.059000000000000004,-0.18,0.33899999999999997,340298.0,36925970004.0,37900000000,21197342.0,False
Bonfida,FIDA,0.19,-0.004,-0.035,-0.073,0.192,5952987.0,110521999.0,1000000000,21110155.0,False
Pintu,PTU,0.29,0.002,0.018000000000000002,0.006,0.115,15120.0,73700973.0,300000000,21103252.0,False
Globiance Exchange,GBEX,0.11,0.0,-0.053,-0.13699999999999998,0.05,257884.0,378355950568613.0,327000000,20993142.0,False
Orion,ORN,0.61,-0.004,-0.037000000000000005,-0.149,0.204,2087225.0,34433074.0,100000000,20981439.0,True
Silo Finance,SILO,0.08,0.002,0.048,0.055,0.506,98446.0,273615313.0,1000000000,20880720.0,False
Velo,VELO,0.11,0.004,-0.027999999999999997,-0.02,0.226,2316711.0,7390475595.0,24000000000,20802072.0,False
Boson Protocol,BOSON,0.19,0.003,-0.012,-0.07200000000000001,0.084,638447.0,109125191.0,200000000,20776402.0,False
Ferrum Network,FRM,0.08,0.025,-0.003,0.868,2.124,640126.0,254818018.0,597000000,20703359.0,False
AXEL,AXEL,0.17,0.003,0.179,0.048,0.147,4062.0,122884920.0,1000000000,20581488.0,False
ParagonsDAO,PDT,0.16,0.016,0.154,0.204,1.102,314307.0,124204333.0,163000000,20535521.0,False
Domani Protocol,DEXTF,0.32,-0.025,-0.023,0.47700000000000004,0.375,172452.0,64807235.0,100000000,20471120.0,True
HILO,HILO,0.23,0.001,-0.086,-0.251,-0.078,180186.0,86469543.0,96800000,20278507.0,False
HAVAH,HVH,0.02,-0.003,-0.023,-0.049,-0.141,224455.0,941132398.0,5110000000,20204360.0,False
Swarm,BZZ,0.32,0.01,0.08,0.062,0.052000000000000005,940171.0,62444798.0,62400000,20150862.0,True
Advertise Coin,ADCO,0.45,0.004,0.016,0.008,0.205,6610.0,45000000.0,50000000,20061728.0,True
agEUR,AGEUR,1.09,-0.002,-0.005,0.006,0.023,1413705.0,18400096.0,18400000,20002450.0,True
Stratos,STOS,0.74,0.006999999999999999,-0.051,0.19899999999999998,0.525,471327.0,27012647.0,100000000,19917594.0,True
Zignaly,ZIG,0.03,0.002,0.085,0.146,2.126,11153959.0,631365644.0,2000000000,19895129.0,False
Castello Coin,CAST,0.1,0.006,-0.01,-0.044000000000000004,0.003,101698.0,196245174.0,440000000,19818338.0,False
Streamr,DATA,0.03,0.006999999999999999,-0.063,-0.096,0.047,1822693.0,767121867.0,1000000000,19802960.0,False
Vectorspace AI,VXV,0.53,0.019,0.01,0.184,1.307,181272.0,37971940.0,50000000,19785305.0,True
Dust Protocol,DUST,0.59,0.019,-0.091,0.02,0.084,167735.0,33297819.0,33299999,19667563.0,True
OG Fan Token,OG,4.39,0.003,-0.055999999999999994,-0.042,0.059000000000000004,8392044.0,4455720.0,5000000,19600899.0,True
Manifold Finance,FOLD,11.42,0.01,0.016,-0.133,-0.027000000000000003,51208.0,1695554.0,2000000,19346667.0,True
Nest Protocol,NEST,0.11,0.048,-0.043,-0.151,-0.2,293493.0,5929658303.0,10000000000,19306212.0,False
DeFi Pulse Index,DPI,88.19,0.003,0.07,0.032,0.273,141525.0,217742.0,327000000,19189807.0,True
chrono.tech,TIME,26.78,0.042,-0.02,0.504,0.875,3886358.0,710113.0,327000000,19082021.0,True
SnailBrook,SNAIL,0.11,-0.006,0.038,-0.08900000000000001,1.159,26753.0,80373015782.0,100000000000,19066678.0,False
Voxies,VOXEL,0.16,0.003,-0.063,-0.128,0.113,7703143.0,120057907.0,300000000,19056390.0,False
Lingose,LING,0.11,0.003,-0.017,0.01,0.34700000000000003,311060.0,4341666667.0,10000000000,19053200.0,False
district0x,DNT,0.03,0.0,-0.016,0.015,0.122,231037.0,751221716.0,1000000000,19036137.0,False
Alpine F1 Team Fan Token,ALPINE,1.67,-0.005,-0.069,-0.07200000000000001,0.047,2324966.0,11360000.0,40000000,19019088.0,True
Kava Lend,HARD,0.14,0.004,-0.057999999999999996,-0.042,0.261,1611957.0,134791668.0,200000000,18990334.0,False
OctaSpace,OCTA,0.78,-0.019,0.13699999999999998,0.57,0.502,715931.0,24323349.0,24300000,18863235.0,True
EverGrow Coin,EGC,0.11,-0.009000000000000001,-0.12,-0.125,-0.042,42334.0,464846384206124.0,327000000,18861548.0,False
Streamr XDATA,XDATA,0.03,0.032,-0.022000000000000002,-0.015,0.084,3871.0,697152733.0,987000000,18857507.0,False
HydraDX,HDX,0.01,0.018000000000000002,0.021,0.052000000000000005,0.6709999999999999,24090.0,2561833254.0,4400000000,18845133.0,False
Poolz Finance,POOLX,3.96,0.011000000000000001,-0.012,-0.038,0.7809999999999999,1112252.0,4753607.0,5500000,18793919.0,True
ONBUFF,ONIT,0.02,-0.009000000000000001,-0.02,-0.033,-0.033,581870.0,770075466.0,770000000,18786435.0,False
ZUSD,ZUSD,0.98,0.0,-0.011000000000000001,-0.019,0.141,43602.0,18772373.0,18800000,18322475.0,True
Media Licensing Token,MLT,0.13,0.002,0.002,-0.012,0.479,942611.0,146401461.0,200000000,18702597.0,False
VeraOne,VRO,64.72,0.006999999999999999,0.021,0.013999999999999999,0.013000000000000001,23384.0,289445.0,327000000,18684374.0,True
Yield App,YLD,0.07,0.001,0.021,-0.002,0.087,219241.0,256945231.0,300000000,18627938.0,False
Velodrome Finance,VELO,0.05,0.006999999999999999,0.004,-0.107,0.313,1726210.0,392411927.0,1320000000,18588061.0,False
IX Swap,IXS,0.12,-0.006,0.311,1.383,9.158,523695.0,148778152.0,180000000,18455715.0,False
DXdao,DXD,787.28,0.005,0.013999999999999999,0.006,0.17800000000000002,12531.0,23470.0,327000000,18452146.0,True
Electronic USD,EUSD,1.0,0.0,0.0,0.0,-0.003,62995.0,18378167.0,18400000,18333106.0,True
Findora,FRA,0.11,-0.004,0.013999999999999999,0.066,0.071,485647.0,10071077426.0,21000000000,18329168.0,False
Botto,BOTTO,0.42,0.005,0.051,0.228,2.044,258009.0,43028240.0,97600000,18250625.0,True
Indigo Protocol,INDY,2.16,-0.004,0.001,0.011000000000000001,0.191,134179.0,8408239.0,35000000,18208332.0,True
Orbcity,ORB,0.1,-0.025,-0.084,-0.092,1.197,142858.0,189550912.0,1000000000,18191044.0,False
GooseFX,GOFX,0.07,0.08199999999999999,0.5,1.1179999999999999,33.643,125384.0,279708787.0,699000000,18129101.0,False
XEN Crypto,XEN,0.11,0.005,-0.017,-0.17,-0.24600000000000002,3100240.0,34958972534320.0,327000000,18112372.0,False
RAMP [OLD],RAMP,0.05,0.07200000000000001,0.006999999999999999,0.034,-0.19399999999999998,542.0,410961782.0,1000000000,18060443.0,False
Propy,PRO,0.31,-0.005,-0.046,0.032,0.262,558606.0,57896591.0,100000000,18042617.0,True
Crust Network,CRU,0.63,-0.005,-0.001,-0.126,0.23600000000000002,727637.0,28870890.0,30100000,18042670.0,True
Serum,SRM,0.05,0.003,0.10400000000000001,-0.214,0.444,2206070.0,372782297.0,1090000000,17811797.0,False
RMRK,RMRK,1.88,0.005,0.011000000000000001,-0.08199999999999999,0.17600000000000002,244960.0,9500000.0,10000000,17755494.0,True
Premia,PREMIA,0.51,0.006999999999999999,0.126,0.13,0.113,98526.0,34477241.0,100000000,17672070.0,True
Tokocrypto,TKO,0.24,-0.005,-0.07400000000000001,-0.12,0.114,4152328.0,75000000.0,500000000,17633635.0,False
Volt Inu,VOLT,0.11,-0.004,-0.018000000000000002,-0.11599999999999999,0.153,533341.0,62263131613878.0,327000000,17610651.0,False
FUSION,FSN,0.23,-0.001,-0.037000000000000005,0.053,0.237,196641.0,75722763.0,76300000,17579928.0,False
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,13.35,-0.001,0.038,0.01,0.40700000000000003,119092.0,1315242.0,1320000,17550131.0,True
Aladdin DAO,ALD,0.12,-0.003,-0.059000000000000004,0.18600000000000003,2.28,125026.0,145949760.0,146000000,17443112.0,False
MELD [OLD],MELD,0.01,-0.003,0.02,0.042,0.14,8054.0,1481934719.0,4000000000,17428685.0,False
Railgun,RAIL,0.3,-0.001,-0.068,-0.08900000000000001,0.163,469695.0,57500000.0,57500000,17285033.0,True
Itheum,ITHEUM,0.02,-0.002,-0.013999999999999999,-0.106,0.33899999999999997,83717.0,736250000.0,1000000000,17224311.0,False
Hacken,HAI,0.03,0.005,0.006999999999999999,-0.038,0.299,625279.0,645974359.0,1000000000,17222063.0,False
SpaceN,SN,0.43,-0.006,0.022000000000000002,0.11699999999999999,0.07200000000000001,25635.0,40010000.0,1000000000,17202445.0,True
dForce,DF,0.03,0.006999999999999999,-0.027000000000000003,-0.079,0.048,813288.0,490560320.0,1000000000,17145459.0,False
KOMPETE,KOMPETE,0.03,0.005,-0.015,0.09699999999999999,0.39,66277.0,676137487.0,851000000,17113575.0,False
Stafi,FIS,0.3,0.002,-0.052000000000000005,-0.132,0.14400000000000002,2112315.0,56340000.0,114000000,17057927.0,True
Dora Factory,DORA,0.03,-0.002,0.053,0.10800000000000001,0.748,880783.0,537277116.0,1000000000,17016889.0,False
Crypto Gladiator League,CGL,0.01,0.003,0.031,-0.124,0.45399999999999996,828410.0,2108193785.0,3100000000,17012587.0,False
MATH,MATH,0.1,0.077,-0.138,0.096,0.462,1474295.0,171869862.0,200000000,16998915.0,False
Bad Idea AI,BAD,0.11,0.017,-0.013999999999999999,-0.188,-0.307,1117178.0,530443243120826.0,327000000,16992634.0,False
XANA,XETA,0.01,-0.003,-0.031,0.12,0.541,854371.0,1660166667.0,4930000000,16960565.0,False
Coinmetro,XCM,0.06,0.0,0.062,0.19,0.06,1749.0,302267836.0,329000000,16946628.0,False
MAP Protocol,MAP,0.01,-0.001,-0.006,-0.053,0.024,585779.0,2228621190.0,10000000000,16921090.0,False
Manchester City Fan Token,CITY,2.79,0.0,-0.040999999999999995,-0.049,0.028999999999999998,1110236.0,6025421.0,20000000,16800302.0,True
Netvrk,NTVRK,0.27,0.023,0.019,-0.039,2.907,202666.0,62781144.0,100000000,16765492.0,False
AirSwap,AST,0.09,-0.003,-0.042,-0.09300000000000001,0.109,831422.0,180102121.0,500000000,16763791.0,False
UniLend Finance,UFT,0.27,0.0,-0.040999999999999995,-0.105,0.105,2299122.0,62330000.0,100000000,16717569.0,False
NvirWorld,NVIR,0.01,-0.009000000000000001,-0.015,0.04,-0.27399999999999997,1897505.0,1121804492.0,10700000000,16692490.0,False
00 Token,0,0.07,0.002,-0.015,-0.022000000000000002,0.085,38545.0,232688485.0,1000000000,16643977.0,False
Yuan Chain Coin,YCC,0.11,0.003,0.075,0.03,0.3,443.0,4961514173.0,10000000000,16641111.0,False
Iron Bank EUR,IBEUR,1.07,-0.002,-0.008,-0.01,0.02,287804.0,15500000.0,15500000,16609722.0,True
StrikeX,STRX,0.02,-0.003,-0.040999999999999995,-0.136,-0.105,13733.0,802768054.0,887000000,16525325.0,False
Stargaze,STARS,0.01,-0.044000000000000004,-0.09,-0.168,0.828,103760.0,1436147925.0,2430000000,16520325.0,False
Bitcicoin,BITCI,0.11,0.001,0.006,0.012,-0.177,781631.0,7654450322.0,20800000000,16501949.0,False
Veloce,VEXT,0.41,0.006999999999999999,0.04,0.134,-0.154,3421842.0,40564794.0,46200000,16484451.0,True
Pangolin,PNG,0.08,-0.012,-0.008,-0.19399999999999998,3.2089999999999996,714372.0,194195778.0,538000000,16478777.0,False
Numbers Protocol,NUM,0.03,-0.012,0.069,0.45299999999999996,0.713,884724.0,489923767.0,513000000,16439397.0,False
Hera Finance,HERA,4.36,-0.01,-0.006,-0.174,-0.15,55909.0,3766000.0,10000000,16400420.0,True
bZx Protocol,BZRX,0.02,0.0,-0.011000000000000001,-0.019,0.141,43602.0,807165982.0,1030000000,16411499.0,False
VIDT DAO,VIDT,0.02,0.0,-0.05,-0.121,0.162,1455213.0,770011370.0,1000000000,16316720.0,False
VEED,VEED,0.11,0.006,-0.127,-0.047,0.256,7187.0,5566374466.0,100000000000,16291679.0,False
Overnight.fi USD+,USD+,1.0,-0.001,0.003,0.003,0.003,1886833.0,16108258.0,16100000,16119483.0,True
Efinity,EFI,0.07,0.0,-0.015,-0.040999999999999995,0.401,16067.0,243241777.0,2000000000,16089796.0,False
Thales,THALES,0.32,0.001,-0.002,0.011000000000000001,0.008,138281.0,49715692.0,97800000,16029215.0,True
GAMEE,GMEE,0.02,0.0,-0.02,-0.012,5.84,1209096.0,651675033.0,3180000000,15920647.0,False
Gifto,GFT,0.02,0.004,-0.034,-0.21899999999999997,-0.034,4293505.0,1000000000.0,1000000000,15903913.0,False
rETH2,RETH2,2007.41,0.006,0.017,0.008,0.20600000000000002,994.0,7908.0,327000000,15875155.0,True
Circuits of Value,COVAL,0.01,-0.006,-0.006,0.10400000000000001,0.302,517237.0,1784838484.0,1780000000,15861804.0,False
Kyber Network Crystal Legacy,KNCL,0.73,-0.019,-0.046,-0.11599999999999999,0.244,262910.0,21485273.0,23400000,15845420.0,True
ShapeShift FOX,FOX,0.03,0.003,0.017,-0.026000000000000002,0.242,259848.0,607887499.0,1000000000,15740861.0,False
Hourglass,WAIT,0.16,-0.009000000000000001,0.153,-0.036000000000000004,0.846,211073.0,97959725.0,98000000,15741662.0,False
Stake DAO,SDT,0.29,-0.001,0.03,0.053,0.027000000000000003,33512.0,53365965.0,63000000,15661527.0,False
Unibright,UBT,0.1,0.001,-0.017,-0.20800000000000002,0.737,82633.0,150000000.0,150000000,15579492.0,False
pNetwork,PNT,0.2,-0.025,0.046,0.305,0.612,36027540.0,74408229.0,88000000,15518990.0,False
Saito,SAITO,0.01,-0.001,0.018000000000000002,-0.091,0.08800000000000001,71210.0,2132604084.0,3000000000,15483663.0,False
TENET,TENET,0.08,-0.006,0.011000000000000001,-0.122,0.298,1653139.0,184448451.0,1200000000,15372049.0,False
Hydra,HYDRA,0.72,-0.001,-0.015,-0.134,0.43200000000000005,100606.0,21220305.0,327000000,15367838.0,True
Katana Inu,KATA,0.11,0.022000000000000002,-0.044000000000000004,-0.131,0.5489999999999999,1504054.0,25527960312.0,50000000000,15337500.0,False
Xpense,XPE,0.73,0.016,0.325,5.06,19.61,1380863.0,21075828.0,21100000,15322846.0,True
Decimated,DIO,0.04,0.012,0.18,0.685,4.212,214213.0,404783310.0,1000000000,15308654.0,False
Colony,CLY,0.16,0.008,-0.02,0.7659999999999999,2.435,353229.0,96153217.0,150000000,15256414.0,False
Crypto Carbon Energy,CYCE,0.75,-0.001,0.001,0.009000000000000001,0.039,1346959.0,20276652.0,42000000,15220778.0,True
Shiden Network,SDN,0.24,-0.004,0.003,-0.096,0.371,388461.0,64192876.0,83400000,15165158.0,False
MANTRA,OM,0.02,0.004,-0.042,-0.10300000000000001,0.10300000000000001,2158852.0,699557405.0,889000000,15130718.0,False
Interest Compounding ETH Index,ICETH,2180.63,0.004,0.013000000000000001,0.01,0.21,17021.0,6931.0,327000000,15113364.0,True
Battle World,BWO,0.03,-0.015,-0.084,-0.069,0.055999999999999994,175334.0,436093163.0,1000000000,15112759.0,False
PlayZap,PZP,0.45,0.027999999999999997,0.225,-0.064,1.23,660685.0,33357660.0,150000000,15106822.0,True
Strips Finance,STRP,0.5,-0.011000000000000001,-0.11199999999999999,-0.125,0.633,38646.0,30282607.0,100000000,15103492.0,True
Aleph.im,ALEPH,0.08,0.0,-0.036000000000000004,0.132,0.281,161181.0,186431941.0,500000000,15090508.0,False
Origin Dollar,OUSD,1.0,-0.001,-0.002,0.001,-0.001,1351326.0,15117031.0,15100000,15086189.0,True
FIO Protocol,FIO,0.02,0.002,-0.042,-0.09300000000000001,0.083,982055.0,723791561.0,1000000000,15083477.0,False
Shido,SHIDO,0.11,0.124,0.051,-0.19899999999999998,0.82,1240726.0,9884378866.0,13000000000,15065477.0,False
RabbitX,RBX,0.06,-0.006,-0.004,-0.22699999999999998,1.117,301016.0,253727797.0,1000000000,15046723.0,False
Unidef,U,0.11,-0.001,-0.086,-0.114,-0.08199999999999999,1986.0,172259933000.0,792000000000,14918392.0,False
Dogechain,DC,0.11,0.006,-0.067,-0.13699999999999998,0.139,12892764.0,23772652780.0,170000000000,14897797.0,False
Celo Euro,CEUR,1.08,0.002,-0.042,-0.015,0.01,105308.0,13691888.0,11000000,14863947.0,True
SOLVE,SOLVE,0.02,0.017,0.0,-0.009000000000000001,0.013999999999999999,1041985.0,670000000.0,1000000000,14852098.0,False
Ovr,OVR,0.29,0.001,-0.064,0.152,0.371,840513.0,51265344.0,87800000,14798567.0,False
Avalaunch,XAVA,0.43,-0.004,-0.03,-0.009000000000000001,1.4269999999999998,443926.0,34383322.0,100000000,14770090.0,True
Dagger,XDAG,0.01,0.038,-0.026000000000000002,0.175,1.331,40913.0,1227401792.0,1450000000,14735908.0,False
UX Chain,UX,0.11,0.002,-0.076,0.013999999999999999,0.797,234081.0,4432500000.0,12000000000,14729098.0,False
Santos FC Fan Token,SANTOS,2.86,0.004,-0.07400000000000001,-0.054000000000000006,0.083,4833980.0,5146061.0,30000000,14708628.0,True
Cere Network,CERE,0.11,0.002,-0.037000000000000005,0.021,0.054000000000000006,435285.0,4479500531.0,10000000000,14648083.0,False
Step App,FITFI,0.01,0.013000000000000001,-0.08800000000000001,0.33399999999999996,0.466,23198765.0,2261772429.0,4600000000,14645095.0,False
BSCPAD,BSCPAD,0.18,-0.006,-0.03,-0.068,0.856,407640.0,79211621.0,176000000,14646322.0,False
Verified USD,USDV,1.0,0.0,0.001,-0.002,0.141,2508246.0,14631468.0,14600000,14603260.0,True
Ethix,ETHIX,0.21,0.011000000000000001,-0.001,-0.01,-0.034,985.0,70480465.0,100000000,14581555.0,False
Dimitra,DMTR,0.04,0.003,0.05,-0.195,0.925,458288.0,402375593.0,471000000,14550274.0,False
Bitrue Coin,BTR,0.05,-0.011000000000000001,0.0,-0.125,0.598,8328068.0,275953625.0,801000000,14547386.0,False
Inverse Finance,INV,33.95,0.006,0.031,0.11900000000000001,0.052000000000000005,226849.0,423218.0,327000000,14348633.0,True
Jesus Coin,JESUS,0.11,0.001,0.043,-0.011000000000000001,0.8370000000000001,364455.0,156533918921921.0,327000000,14344357.0,False
Magpie,MGP,0.05,0.0,-0.043,0.026000000000000002,1.405,107147.0,288871254.0,1000000000,14339790.0,False
Buying.com,BUY,0.02,-0.013000000000000001,0.015,0.141,0.147,361960.0,614994216.0,987000000,14336069.0,False
Phantasma,SOUL,0.12,0.006999999999999999,-0.024,-0.122,0.7859999999999999,178738.0,122261300.0,122000000,14277864.0,False
StorX,SRX,0.04,0.002,-0.002,-0.065,-0.131,325424.0,385111549.0,583000000,14255773.0,False
Juventus Fan Token,JUV,2.38,-0.001,-0.063,-0.021,0.22899999999999998,3730822.0,5979107.0,20000000,14249505.0,True
blockbank,BBANK,0.04,-0.003,0.027999999999999997,-0.207,0.946,493169.0,384399734.0,400000000,14240953.0,False
Rarible,RARI,1.24,-0.006,-0.009000000000000001,-0.085,0.45899999999999996,520639.0,11578870.0,25000000,14221365.0,True
Lazio Fan Token,LAZIO,1.75,0.005,-0.076,-0.077,0.042,2776542.0,8062919.0,40000000,14111999.0,True
ThetaDrop,TDROP,0.11,-0.001,-0.040999999999999995,-0.084,0.077,45439.0,11050797860.0,11100000000,14109571.0,False
Propchain,PROPC,1.95,0.018000000000000002,-0.004,0.07400000000000001,0.284,496031.0,7217320.0,90000000,14071514.0,True
MXC,MXC,0.01,-0.01,-0.048,-0.07200000000000001,-0.034,1393989.0,2437203515.0,2660000000,14042911.0,False
Shina Inu,SHI,0.11,-0.008,-0.015,0.23600000000000002,0.321,181942.0,14034511227460.0,327000000,14032833.0,False
AVINOC,AVINOC,0.08,-0.002,-0.001,-0.113,-0.223,70770.0,167018564.0,1000000000,14035236.0,False
Mute,MUTE,0.35,0.01,-0.094,-0.019,0.215,309288.0,40000000.0,40000000,14014555.0,True
XDEFI,XDEFI,0.14,0.005,0.021,-0.14800000000000002,2.838,215577.0,100616471.0,240000000,13909601.0,False
Stader BNBx,BNBX,248.33,-0.004,-0.095,-0.08,0.059000000000000004,1224640.0,55927.0,327000000,13888660.0,True
Decentral Games,DG,0.02,0.002,-0.045,-0.226,0.297,188273.0,745493906.0,745000000,13857452.0,False
Spool,SPOOL,0.35,0.003,0.013999999999999999,-0.023,0.35700000000000004,99505.0,39673676.0,140000000,13807566.0,True
GYEN,GYEN,0.01,0.001,-0.009000000000000001,0.008,-0.006,56322.0,2054883680.0,2049999999,13782482.0,False
Revolution Populi,RVP,0.01,0.01,-0.024,0.391,0.442,23575.0,1200000000.0,2000000000,13771666.0,False
Syntropy,NOIA,0.03,0.002,-0.043,-0.107,0.41600000000000004,584670.0,479487714.0,1000000000,13742442.0,False
Socean Staked Sol,SCNSOL,63.06,0.006999999999999999,-0.025,-0.098,0.858,38591.0,218184.0,327000000,13737442.0,True
HOPR,HOPR,0.03,0.002,-0.002,-0.055,-0.077,331869.0,402270721.0,424000000,13710569.0,False
Everdome,DOME,0.11,0.005,-0.033,-0.052000000000000005,0.084,576760.0,25175541480.0,100000000000,13695444.0,False
Tap,XTP,0.11,-0.033,0.09,-0.19899999999999998,-0.405,328048.0,3777481820.0,10000000000,13691290.0,False
ResearchCoin,RSC,0.16,0.031,0.14800000000000002,1.798,10.282,924106.0,83447738.0,1000000000,13677725.0,False
PinkSale,PINKSALE,136.46,-0.005,-0.022000000000000002,-0.083,0.076,20.34,100000.0,327000000,13646093.0,True
Divi,DIVI,0.11,0.001,-0.067,-0.098,1.0759999999999998,163093.0,3656357891.0,327000000,13605526.0,False
Solanium,SLIM,0.14,0.001,0.017,-0.218,2.38,1072176.0,97500000.0,100000000,13519618.0,False
Shiba Predator,QOM,0.11,-0.001,-0.004,0.043,-0.11599999999999999,32957.0,599999999999999.0,327000000,13518323.0,False
